Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Size,hourly,employer_provided,min_salary,max_salary,avg_salary,job_state,python_yn,R_yn,spark,aws,excel
"Applied Scientist, Neuron ARG",$136K - $222K (Employer est.),"The Automated Reasoning Group in the AWS Neuron Compiler team is looking for an Applied Scientist to work on the intersection of Artificial Intelligence and……
Skills: TensorFlow, Data mining, Data structures, Lean, Java",3.7,"Amazon Development Center U.S., Inc.","Seattle, WA",10000+ Employees,0,0,136,222,179.0,Seattle,0,0,0,1,0
AI Infrastructure Data Scientist,$97K - $220K (Employer est.),"You’ll support in design and infrastructure development for AI research and pilot projects ranging from enterprise-scale production AI to state-of-the-art……
Skills: Azure, Data mining, Computer vision, R, Data analysis skills",4.2,Booz Allen,"Washington, DC",10000+ Employees,0,0,97,220,158.5,Washington,0,0,0,0,0
Principal Data Scientist,$137K - $199K (Employer est.),"Excellent communication and presentation skills, with the ability to convey technical concepts to non-technical stakeholders. In-depth supply chain knowledge.…
Skills: TensorFlow, Management, R, Data analysis skills, Analysis skills",4.1,Hewlett Packard,"Spring, TX",10000+ Employees,0,0,137,199,168.0,Spring,0,0,0,0,1
"Applied Scientist, HealthScribe",$136K - $222K (Employer est.),"PhD, or Master's degree and 4+ years of CS, CE, ML or related field experience. As an Applied Scientist you will partner with talented scientists and engineers……
Skills: Statistics, Data mining, Computer vision, Data structures, Java",3.7,Amazon.com Services LLC,"Santa Clara, CA",10000+ Employees,0,0,136,222,179.0,Santa Clara,0,0,0,0,0
Senior Data Scientist - HTS - Fintech Ancillaries,$121K - $175K (Glassdoor est.),"You will own the entire model development, deployment, and performance tracking for several B2B partners. Initiate, develop, and maintain data pipelines that……
Skills: SQL, Analysis skills, Data visualization, Python",3.2,Hopper,"Chicago, IL",1001 to 5000 Employees,0,0,121,175,148.0,Chicago,1,0,0,0,0
Senior Data Scientist,$115K - $184K (Employer est.),"Reporting to the Director of Applied AI and working with the Mastercard Applied AI Technology team, the Senior Applied Data Scientist will drive enterprise……
Skills: Big data, Spark, Google Cloud Platform, Tableau, Information security",4.2,Mastercard,"O Fallon, MO",10000+ Employees,0,0,115,184,149.5,O Fallon,0,0,1,0,0
"Senior Applied Scientist, Selling Partner Communities (SPC)",$150K - $260K (Employer est.),"You will design and develop sophisticated ML models, work closely with data engineers to build scalable data pipelines, and collaborate with Software Engineers……
Skills: TensorFlow, Spark, R, Research, Java",3.7,Amazon.com Services LLC,"Seattle, WA",10000+ Employees,0,0,150,260,205.0,Seattle,0,0,1,0,0
"AIML - Senior Machine Learning Engineer, Computer Vision, Siri and Information Intelligence",$176K - $312K (Employer est.),"You will collaborate with different modeling teams, and product managers to conduct thorough evaluation and analysis of computer vision algorithms and models,……
Skills: TensorFlow, Statistics, Computer vision, Data analysis skills, Customer segmentation",4.1,Apple,"Cupertino, CA",10000+ Employees,0,0,176,312,244.0,Cupertino,0,0,0,0,0
"Senior Applied Scientist, AI Security",$150K - $260K (Employer est.),"You will collaborate with applied scientists, security engineers, software engineers, as well as internal partners and external researchers to develop……
Skills: TensorFlow, Spark, R, Research, Java",3.7,Amazon.com Services LLC,"Seattle, WA",10000+ Employees,0,0,150,260,205.0,Seattle,0,0,1,0,0
"Applied Scientist, Selling Partner Experience Science",$136K - $222K (Employer est.),"Use state-of-the-art Machine Learning and Generative AI techniques to create the next generation of the tools that empower Amazon's Selling Partners to succeed.…
Skills: Data mining, Data structures, Java, C++, Machine learning",3.7,Amazon.com Services LLC,"Seattle, WA",10000+ Employees,0,0,136,222,179.0,Seattle,0,0,0,0,0
Sr Data Scientist,$88K - $150K (Employer est.),"Communication and Collaboration: Strong communication skills, both written and verbal, with the ability to effectively communicate complex technical concepts to……
Skills: TensorFlow, Underwriting, Spark, Data analysis skills, SQL",3.8,Chubb,"Whitehouse Station, NJ",10000+ Employees,0,0,88,150,119.0,Whitehouse Station,0,0,1,0,0
Applied Deep Learning Research Scientist,$210K - $265K (Employer est.),"PhD in machine learning, statistics, industrial engineering, operations research, optimization, or equivalent quantitative field.…
Skills: Research, Machine learning, Deep learning, Forecasting, Software development",3.8,Keystone Strategy,"Seattle, WA",51 to 200 Employees,0,0,210,265,237.5,Seattle,0,0,0,0,0
Sr Data Scientist,$187K - $203K (Employer est.),"Requires Master’s Degree in Computer Science, Data Science, Electrical Engineering, or closely related and 1 year of experience in the job offered or in machine……
Skills: SQL, AWS, Machine learning, AI, Python",3.4,Fanatics Inc.,"San Mateo, CA",10000+ Employees,0,0,187,203,195.0,San Mateo,1,0,0,1,0
Senior Data Scientist,$115K (Employer est.),"Have strong written and verbal communication skills, and experience explaining technical concepts to both technical and non-technical audiences.…
Skills: Statistics, R, SQL, Machine learning, Predictive analytics",3.6,Democratic National Committee,Remote,201 to 500 Employees,0,0,115,115,115.0,Remote,0,0,0,0,0
Senior Data Scientist,$112K - $164K (Glassdoor est.),"Experience: Minimum of 5 years in data science, with at least 2 years in a managerial capacity overseeing technical teams.…
Skills: Data mining, R, Statistical analysis, Project management, Predictive analytics",,American Dream Auto Protect,"Edison, NJ",Unknown,0,0,112,164,138.0,Edison,0,0,0,0,0
Sr. Data Scientist,$111K - $211K (Employer est.),"Master and 6 years experience or Ph.D. in Computer Science, Machine Learning, Statistics, or a closely related field (strongly preferred).…
Skills: Big data, Data structures, R, Java, Analysis skills",3.7,Skyworks,"Irvine, CA",5001 to 10000 Employees,0,0,111,211,161.0,Irvine,0,0,0,0,0
Senior Data Scientist,$100K - $190K (Employer est.),"35% Solution Development - Proficiently design and develop algorithms and models to use against large datasets to create business insights; Execute tasks with……
Skills: Microsoft Powerpoint, Statistics, Microsoft Excel, Data mining, Business intelligence",3.8,Home Depot / THD,United States,10000+ Employees,0,0,100,190,145.0,United States,0,0,0,0,1
Lead Data Scientist - Generative AI,$125K - $280K (Employer est.),"20% Business Collaboration - Leverage extensive business knowledge into solution approach; Effectively develop trust and collaboration with internal customers……
Skills: TensorFlow, Computer science, Azure, Data mining, Data analysis skills",3.8,Home Depot / THD,"Atlanta, GA",10000+ Employees,0,0,125,280,202.5,Atlanta,0,0,0,0,0
"Sr. GTM Specialist Solutions Architect, Storage, Data & AI GTM",$151K - $220K (Glassdoor est.),"You will interact with other Solution Architects in the field, providing guidance on their customer engagements, and you will develop white papers, blogs,……
Skills: Sales, SAS, AWS, Machine learning, Computer networking",3.7,"Amazon Web Services, Inc.","San Francisco, CA",Unknown,0,0,151,220,185.5,San Francisco,0,0,0,1,0
Principal Data Scientist,$134K - $223K (Employer est.),"Masters or PhD in a field that is emphasized in building and maintaining machine learning models that help drive insights, along with thought leadership in the……
Skills: Power BI, Data mining, Management, Sales, Data structures",3.3,Sprinklr,Texas,1001 to 5000 Employees,0,0,134,223,178.5,Texas,0,0,0,0,0
"Staff Data Scientist, Neuroscience Computational Biology",$207K - $222K (Employer est.),"PhD in a relevant field (bioinformatics, statistics, neuroscience, cell biology, etc.). Recursion is a clinical-stage biotechnology company decoding biology by……
Skills: R, Data analysis skills, Machine learning, Experimental design, Data visualization",4.0,Recursion,"Salt Lake City, UT",201 to 500 Employees,0,0,207,222,214.5,Salt Lake City,0,0,0,0,0
"Sr. Data Scientist, Consumer Experimentation and Insight (Hybrid)",$97K - $206K (Employer est.),"Bachelor's degree in business or quantitative field, or an equivalent combination of formal education and experience. Strong proficiency coding in SQL/Python.…
Skills: Microsoft Powerpoint, Microsoft Word, Statistics, Microsoft Excel, Git",3.1,CVS Health,"Wellesley, MA",10000+ Employees,0,0,97,206,151.5,Wellesley,1,0,0,0,1
